customer_id,province,district,cluster_id,cluster_name,age,gender,budget_min_npr,budget_max_npr,preferred_brand,brand_loyalty_score,gaming_interest,camera_interest,battery_interest,display_interest,performance_interest,software_interest,value_interest,chipset_tier
CUST-7B44211F,Karnali Province,Jumla,0,Hardcore Gamer (Flagship),57,Other,17434,33554,Xiaomi,1.0,89.0,46.0,52.9,68.2,68.0,59.2,55.2,Flagship
CUST-7B57672E,Bagmati Province,Kathmandu,2,Premium Flagship Shopper,35,Male,106952,161357,Realme,0.8,49.2,45.6,52.1,70.2,80.4,60.8,63.6,Flagship
CUST-7B5C5334,Bagmati Province,Lalitpur,1,Mainstream Mid-Range Shopper,36,Male,32686,59504,Huawei,0.25,47.7,55.1,49.8,43.8,46.2,48.9,50.6,Mid
CUST-7B5D3DD1,Karnali Province,Mugu,3,Budget Buyer,44,Male,11925,27482,Vivo,1.0,46.6,65.8,41.6,48.7,46.5,53.2,60.1,Budget
CUST-7B84832A,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,36,Female,44595,68191,Tecno,0.6,47.5,56.5,66.3,57.6,44.5,50.9,68.0,Mid
CUST-7B9C3819,Sudurpashchim Province,Bajura,0,Hardcore Gamer (Flagship),43,Female,104675,147337,Realme,0.0,83.5,43.4,46.8,62.3,73.1,46.2,61.0,Flagship
CUST-7BAF834A,Karnali Province,Mugu,1,Mainstream Mid-Range Shopper,51,Male,21922,69450,Xiaomi,1.0,50.3,43.5,51.9,72.6,53.7,50.4,57.9,Mid
CUST-7BD3CB77,Gandaki Province,Tanahun,1,Mainstream Mid-Range Shopper,52,Male,33109,54985,Samsung,1.0,59.5,48.3,40.4,63.8,75.4,72.5,39.0,Mid
CUST-7BD9AC37,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,59,Male,24202,47327,Samsung,1.0,55.0,57.3,53.0,75.8,62.2,48.1,52.6,Mid
CUST-7BE89395,Koshi Province,Sunsari,3,Budget Buyer,53,Male,12035,25214,Xiaomi,1.0,55.1,44.6,63.3,55.9,49.5,52.9,59.3,Budget
CUST-7C12E229,Lumbini Province,Arghakhanchi,1,Mainstream Mid-Range Shopper,42,Male,42149,88628,Honor,1.0,40.7,42.5,50.9,49.9,67.3,64.4,52.5,Mid
CUST-7C1E398B,Gandaki Province,Baglung,2,Premium Flagship Shopper,45,Female,93664,187504,Samsung,1.0,52.1,59.2,51.8,63.7,68.9,68.5,45.6,Flagship
CUST-7C421832,Koshi Province,Jhapa,0,Hardcore Gamer (Flagship),48,Male,37255,89093,Xiaomi,1.0,85.3,49.4,40.1,58.3,83.1,54.9,51.9,Flagship
CUST-7C5152BE,Sudurpashchim Province,Kailali,0,Hardcore Gamer (Flagship),53,Male,38068,75908,Apple,0.67,84.7,52.2,46.8,70.0,66.6,69.4,41.7,Flagship
CUST-7C54F074,Gandaki Province,Kaski,2,Premium Flagship Shopper,43,Female,113576,142631,Realme,1.0,45.6,60.3,68.7,39.5,39.6,53.5,67.2,Flagship
CUST-7C63EB13,Madhesh Province,Mahottari,1,Mainstream Mid-Range Shopper,70,Male,29556,57888,Huawei,0.33,48.8,53.8,50.7,44.4,50.6,50.8,58.3,Mid
CUST-7C6D982B,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,49,Male,31762,53420,Vivo,0.4,56.9,57.7,47.7,61.7,81.4,66.8,58.6,Mid
CUST-7C7CE196,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,51,Male,20433,88851,Xiaomi,1.0,48.0,79.6,50.5,49.8,40.8,61.1,49.5,Mid
CUST-7C981FB2,Gandaki Province,Syangja,1,Mainstream Mid-Range Shopper,50,Female,34811,81849,Samsung,1.0,53.1,53.9,59.4,55.1,54.9,56.3,61.3,Mid
CUST-7CB5AEC4,Madhesh Province,Parsa,3,Budget Buyer,49,Female,11260,29524,Huawei,0.2,57.0,53.0,61.0,77.1,56.4,46.2,55.8,Budget
CUST-7CCE905A,Sudurpashchim Province,Bajhang,1,Mainstream Mid-Range Shopper,45,Female,21441,80791,Samsung,1.0,52.4,83.4,49.4,58.7,38.0,59.3,51.1,Mid
CUST-7CD306DC,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,43,Male,37063,79519,Vivo,1.0,51.4,43.8,49.7,53.7,53.0,49.2,64.0,Mid
CUST-7CE89FDF,Madhesh Province,Saptari,2,Premium Flagship Shopper,53,Male,82776,234171,Apple,0.4,48.0,51.7,39.1,65.6,67.6,66.7,44.6,Flagship
CUST-7D0D233E,Bagmati Province,Dolakha,1,Mainstream Mid-Range Shopper,44,Male,33590,58591,Apple,0.33,49.9,62.6,48.3,57.1,61.6,62.1,72.7,Mid
CUST-7D117698,Lumbini Province,Parasi,2,Premium Flagship Shopper,41,Male,84533,193479,Samsung,0.75,53.2,51.3,52.0,82.8,53.0,71.3,37.3,Flagship
CUST-7D321F74,Gandaki Province,Syangja,1,Mainstream Mid-Range Shopper,46,Female,22695,85034,Samsung,1.0,50.4,53.1,51.2,76.2,62.2,52.1,45.7,Mid
CUST-7D407975,Koshi Province,Morang,2,Premium Flagship Shopper,59,Female,101364,237383,Huawei,0.6,43.8,78.8,51.2,51.1,43.2,53.9,44.7,Flagship
CUST-7D50BF21,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,43,Male,37592,48697,Xiaomi,0.33,59.3,47.0,51.4,55.3,67.4,71.6,57.5,Mid
CUST-7D538428,Karnali Province,Western Rukum,1,Mainstream Mid-Range Shopper,47,Male,27198,82864,Vivo,0.5,51.7,57.9,59.0,51.1,52.2,59.4,55.3,Mid
CUST-7D5661E4,Madhesh Province,Parsa,2,Premium Flagship Shopper,41,Male,85983,166343,Vivo,0.75,56.0,47.7,52.1,65.5,70.6,63.6,42.6,Flagship
CUST-7D5700F3,Gandaki Province,Lamjung,1,Mainstream Mid-Range Shopper,65,Male,35415,73307,Samsung,1.0,50.0,52.0,61.9,57.2,54.0,64.0,65.4,Mid
CUST-7D5A1EF6,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,47,Female,20373,64278,Realme,0.75,51.2,47.2,51.3,57.1,77.9,68.9,62.5,Mid
CUST-7D802F3D,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,43,Male,35449,60236,Xiaomi,1.0,56.3,74.6,49.6,57.9,41.3,62.9,53.8,Mid
CUST-7D81E757,Lumbini Province,Parasi,1,Mainstream Mid-Range Shopper,48,Male,29264,82682,Tecno,0.67,46.1,54.8,45.8,68.6,48.8,40.7,55.8,Mid
CUST-7D9C488E,Madhesh Province,Mahottari,1,Mainstream Mid-Range Shopper,39,Male,35524,82493,Infinix,0.25,52.2,47.8,54.1,47.1,46.0,57.9,67.0,Mid
CUST-7DA52DB0,Bagmati Province,Lalitpur,0,Hardcore Gamer (Flagship),48,Female,90909,181488,Samsung,0.33,75.9,49.7,46.4,74.5,75.1,54.8,50.2,Flagship
CUST-7DB3DE82,Sudurpashchim Province,Bajura,1,Mainstream Mid-Range Shopper,59,Female,28988,45390,Oppo,0.2,47.0,99.2,56.3,50.1,62.4,60.8,52.7,Mid
CUST-7DDE6986,Gandaki Province,Parbat,1,Mainstream Mid-Range Shopper,38,Male,32290,89038,Samsung,0.5,55.0,52.3,57.4,59.3,42.0,61.8,62.4,Mid
CUST-7DF2F0EE,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,62,Male,23795,79481,Motorola,0.5,46.2,59.7,52.6,40.2,53.8,62.6,67.7,Mid
CUST-7DF86BDE,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,27,Male,76985,241424,Samsung,0.75,55.8,42.2,58.3,54.6,44.0,55.3,82.3,Flagship
CUST-7DFF61E1,Gandaki Province,Parbat,1,Mainstream Mid-Range Shopper,60,Female,23491,76851,Realme,0.33,53.2,48.2,51.8,63.4,67.3,54.2,62.0,Mid
CUST-7E0BDEBE,Madhesh Province,Rautahat,2,Premium Flagship Shopper,63,Other,82086,211668,Samsung,0.67,45.9,49.9,48.8,87.2,52.9,75.0,44.9,Flagship
CUST-7E0F76CA,Lumbini Province,Rupandehi,1,Mainstream Mid-Range Shopper,42,Male,30408,47876,Apple,0.4,58.7,56.5,49.1,40.1,54.8,71.2,62.5,Mid
CUST-7E1208DE,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,37,Male,38626,74381,Apple,0.8,47.3,65.2,53.3,61.8,64.9,69.2,59.2,Mid
CUST-7E3B8B98,Koshi Province,Ilam,3,Budget Buyer,49,Male,8032,21532,Vivo,0.0,47.3,80.9,49.1,46.0,40.8,54.6,55.9,Budget
CUST-7E408249,Sudurpashchim Province,Dadeldhura,1,Mainstream Mid-Range Shopper,58,Male,44942,49942,Oneplus,1.0,33.9,52.8,55.9,43.9,65.1,54.0,68.7,Mid
CUST-7E42F88B,Koshi Province,Morang,1,Mainstream Mid-Range Shopper,60,Female,28091,62751,Xiaomi,0.25,50.7,44.1,64.8,52.3,48.1,53.5,76.2,Mid
CUST-7E46D517,Bagmati Province,Chitwan,2,Premium Flagship Shopper,51,Female,92694,229230,Samsung,1.0,50.5,79.8,52.8,56.1,57.5,65.0,44.3,Flagship
CUST-7E783BC0,Gandaki Province,Lamjung,1,Mainstream Mid-Range Shopper,37,Male,43311,80168,Honor,0.75,60.8,54.2,48.6,59.1,61.0,74.4,50.8,Mid
CUST-7E89EE86,Koshi Province,Khotang,2,Premium Flagship Shopper,51,Female,89914,232559,Samsung,0.67,52.4,48.5,56.8,51.5,58.4,66.5,57.3,Flagship
CUST-7E8DC025,Madhesh Province,Rautahat,2,Premium Flagship Shopper,38,Male,112431,135458,Realme,0.33,52.1,44.4,54.1,56.6,64.8,52.5,47.5,Flagship
CUST-7EA3E227,Madhesh Province,Mahottari,1,Mainstream Mid-Range Shopper,48,Female,44043,66442,Oppo,0.5,49.2,41.4,50.0,69.0,58.2,43.8,50.5,Mid
CUST-7EB62E15,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,60,Male,42835,61674,Samsung,0.67,56.2,51.4,60.5,57.0,46.6,60.3,54.4,Mid
CUST-7EB8FAF9,Gandaki Province,Syangja,2,Premium Flagship Shopper,52,Female,117054,162909,Apple,0.67,53.2,59.6,51.6,71.1,63.8,61.7,51.4,Flagship
CUST-7EBA7E8A,Lumbini Province,Arghakhanchi,1,Mainstream Mid-Range Shopper,46,Female,32195,72738,Samsung,1.0,53.1,85.9,50.3,44.4,54.3,63.1,45.0,Mid
CUST-7EECDE71,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,72,Male,40388,55172,Oppo,0.5,50.2,57.2,55.3,67.7,60.5,47.4,53.5,Mid
CUST-7EEDC172,Lumbini Province,Gulmi,2,Premium Flagship Shopper,70,Female,76214,223283,Huawei,1.0,56.2,57.8,59.7,50.9,56.6,48.0,59.4,Flagship
CUST-7EFA04A1,Lumbini Province,Rupandehi,1,Mainstream Mid-Range Shopper,46,Other,33615,54471,Xiaomi,0.75,47.7,83.5,54.2,43.6,47.3,54.2,50.4,Mid
CUST-7F0E7CA4,Koshi Province,Okhaldhunga,1,Mainstream Mid-Range Shopper,36,Female,25908,75753,Huawei,0.33,42.3,55.5,68.5,47.0,49.5,49.5,74.0,Mid
CUST-7F19EF60,Gandaki Province,Lamjung,1,Mainstream Mid-Range Shopper,40,Male,35156,74082,Motorola,0.75,48.0,49.1,43.6,65.3,61.9,56.3,61.3,Mid
CUST-7F2065C1,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,42,Female,22788,54086,Samsung,0.0,51.4,47.1,49.8,58.9,48.7,56.7,62.3,Mid
CUST-7F27EFA2,Sudurpashchim Province,Bajura,2,Premium Flagship Shopper,68,Female,98776,164905,Apple,0.8,53.8,63.5,38.8,69.5,60.4,79.3,53.4,Flagship
CUST-7F43AE69,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,56,Male,22077,55080,Samsung,0.4,42.8,45.2,42.8,56.9,52.1,74.5,44.7,Mid
CUST-7F898A85,Bagmati Province,Sindhupalchok,2,Premium Flagship Shopper,69,Female,99226,198886,Samsung,0.67,43.9,51.5,46.9,71.5,58.1,50.7,53.6,Flagship
CUST-7F947A8F,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,60,Other,36629,69470,Xiaomi,0.33,60.0,53.8,51.2,70.5,70.9,69.2,67.7,Mid
CUST-7FA2B315,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,52,Male,34896,63697,Vivo,0.33,49.1,61.4,58.1,51.9,37.6,56.1,60.5,Mid
CUST-7FACE1C4,Sudurpashchim Province,Bajura,1,Mainstream Mid-Range Shopper,36,Male,22316,89444,Samsung,0.67,54.0,87.8,61.4,59.9,47.1,72.7,50.4,Mid
CUST-7FF06992,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,42,Female,113502,181306,Samsung,0.0,47.5,60.2,45.0,69.1,56.1,56.9,59.4,Flagship
CUST-7FFDD964,Madhesh Province,Sarlahi,3,Budget Buyer,63,Female,14634,33261,Samsung,0.75,54.2,34.0,51.1,64.9,60.8,47.8,53.5,Budget
CUST-80018006,Bagmati Province,Kavrepalanchok,2,Premium Flagship Shopper,40,Female,119799,245886,Samsung,1.0,63.0,57.4,52.8,64.0,85.9,72.4,42.0,Flagship
CUST-8006D7F4,Sudurpashchim Province,Baitadi,2,Premium Flagship Shopper,54,Male,116791,202386,Samsung,0.25,44.2,50.4,81.7,54.8,51.0,52.2,50.1,Flagship
CUST-8007131F,Koshi Province,Sankhuwasabha,2,Premium Flagship Shopper,40,Male,78983,161984,Xiaomi,0.5,43.9,48.7,67.9,71.3,69.7,44.3,60.7,Flagship
CUST-801ECE36,Koshi Province,Tehrathum,1,Mainstream Mid-Range Shopper,44,Male,29372,73537,Xiaomi,1.0,39.3,47.9,76.3,43.2,43.1,42.3,70.3,Mid
CUST-80278679,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,44,Male,38208,59623,Motorola,1.0,54.6,47.6,57.1,47.6,43.2,58.8,60.6,Mid
CUST-802EDC40,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,60,Female,21850,79031,Xiaomi,0.5,43.2,46.8,66.0,52.1,36.0,39.9,72.8,Mid
CUST-80315221,Madhesh Province,Saptari,1,Mainstream Mid-Range Shopper,50,Female,29069,83663,Samsung,0.5,41.2,52.5,50.8,58.2,52.0,55.4,54.9,Mid
CUST-80413382,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,37,Male,42795,75453,Xiaomi,1.0,49.5,57.7,64.2,49.7,53.3,63.0,85.3,Mid
CUST-804DFE93,Koshi Province,Jhapa,2,Premium Flagship Shopper,75,Female,86888,215026,Apple,1.0,44.2,63.2,54.9,62.8,84.1,71.0,54.0,Flagship
CUST-80518BC3,Madhesh Province,Parsa,3,Budget Buyer,42,Female,12423,25478,Xiaomi,0.75,53.7,34.7,57.5,65.2,74.7,55.1,63.3,Budget
CUST-805C4D32,Gandaki Province,Tanahun,1,Mainstream Mid-Range Shopper,66,Female,32086,51280,Honor,0.75,52.0,41.4,54.2,61.2,66.0,61.2,58.2,Mid
CUST-8072F150,Gandaki Province,Kaski,1,Mainstream Mid-Range Shopper,58,Female,20704,71288,Vivo,0.33,50.9,60.1,65.1,63.6,58.8,51.5,65.6,Mid
CUST-8084D5D2,Lumbini Province,Arghakhanchi,1,Mainstream Mid-Range Shopper,37,Female,26589,55350,Samsung,0.33,49.7,54.8,70.4,57.6,38.0,60.7,56.9,Mid
CUST-808C9D06,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,45,Male,32074,62838,Samsung,1.0,52.0,46.1,53.2,71.8,42.9,66.9,40.4,Mid
CUST-80912DF6,Gandaki Province,Syangja,1,Mainstream Mid-Range Shopper,68,Female,22720,46535,Oneplus,0.67,49.9,60.9,52.2,72.5,76.6,58.1,45.5,Mid
CUST-8095B7BB,Koshi Province,Sunsari,2,Premium Flagship Shopper,49,Male,73878,163030,Samsung,0.8,47.2,62.1,50.1,79.1,62.8,51.7,45.2,Flagship
CUST-80989951,Madhesh Province,Sarlahi,1,Mainstream Mid-Range Shopper,37,Female,41903,64501,Apple,0.67,52.5,64.4,62.7,58.0,65.2,79.2,55.6,Mid
CUST-80BCFC3F,Gandaki Province,Kaski,1,Mainstream Mid-Range Shopper,41,Male,42563,60951,Motorola,1.0,41.6,49.9,58.2,56.8,72.5,68.9,55.5,Mid
CUST-80BD7D2B,Koshi Province,Sunsari,2,Premium Flagship Shopper,30,Female,113446,249350,Apple,0.5,40.1,46.1,65.4,48.7,60.4,62.0,75.5,Flagship
CUST-80C482F8,Lumbini Province,Rupandehi,1,Mainstream Mid-Range Shopper,48,Male,38121,61047,Realme,1.0,52.4,53.5,65.2,44.0,45.5,55.4,80.4,Mid
CUST-80CEBC7C,Lumbini Province,Dang,2,Premium Flagship Shopper,49,Female,113153,207168,Apple,1.0,53.0,60.2,59.6,51.8,50.7,64.7,59.9,Flagship
CUST-80D73A57,Lumbini Province,Rolpa,2,Premium Flagship Shopper,45,Male,109269,168469,Realme,1.0,44.8,56.7,56.7,39.7,48.0,49.5,93.2,Flagship
CUST-80EE0C13,Gandaki Province,Lamjung,1,Mainstream Mid-Range Shopper,55,Female,24174,89985,Samsung,1.0,59.3,54.0,53.3,61.8,45.1,51.5,64.7,Mid
CUST-80F36F42,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,56,Female,44158,65446,Oppo,0.33,49.8,45.9,69.1,48.3,50.8,44.6,49.0,Mid
CUST-80F979D4,Koshi Province,Morang,1,Mainstream Mid-Range Shopper,52,Female,37155,77138,Apple,0.5,56.4,44.5,50.0,70.5,51.4,85.8,36.5,Mid
CUST-81156386,Koshi Province,Sankhuwasabha,1,Mainstream Mid-Range Shopper,39,Male,41080,62842,Oneplus,0.6,51.4,43.4,65.7,49.5,58.4,54.9,58.9,Mid
CUST-8136EEDB,Gandaki Province,Parbat,1,Mainstream Mid-Range Shopper,39,Male,28767,55482,Motorola,0.25,44.3,39.7,53.7,64.0,69.5,69.2,46.6,Mid
CUST-8143E6BC,Koshi Province,Sunsari,1,Mainstream Mid-Range Shopper,41,Male,33970,66068,Realme,1.0,54.4,50.1,60.1,48.9,50.3,40.3,54.6,Mid
CUST-81487ACA,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,39,Male,41277,76959,Realme,0.67,59.6,48.1,63.0,56.4,47.8,42.0,86.4,Mid
CUST-816CD7F1,Madhesh Province,Dhanusha,0,Hardcore Gamer (Flagship),30,Male,96568,142394,Vivo,0.5,82.4,59.0,50.5,60.3,69.0,48.4,58.1,Flagship
CUST-81728F52,Sudurpashchim Province,Baitadi,1,Mainstream Mid-Range Shopper,45,Female,26928,85483,Vivo,0.75,53.2,61.6,60.3,58.4,59.9,55.1,46.1,Mid
CUST-8183F32C,Madhesh Province,Siraha,1,Mainstream Mid-Range Shopper,69,Male,29710,62458,Oppo,0.75,37.2,59.5,73.2,44.4,41.3,44.5,56.7,Mid
CUST-819E6A16,Lumbini Province,Kapilvastu,1,Mainstream Mid-Range Shopper,40,Female,38392,63816,Oppo,0.4,54.0,89.2,55.3,41.1,49.4,60.9,48.9,Mid
CUST-819FDE18,Koshi Province,Morang,3,Budget Buyer,55,Female,7023,29238,Xiaomi,0.25,41.1,52.9,52.2,65.5,84.9,73.0,56.1,Budget
CUST-81B96A82,Lumbini Province,Bardiya,1,Mainstream Mid-Range Shopper,36,Female,34162,49797,Huawei,1.0,52.9,46.5,65.5,49.0,47.2,40.5,74.6,Mid
CUST-82002ABB,Bagmati Province,Nuwakot,1,Mainstream Mid-Range Shopper,47,Male,36226,46249,Samsung,0.0,47.4,47.4,59.6,58.3,57.1,57.0,62.2,Mid
CUST-820C7E34,Lumbini Province,Eastern Rukum,2,Premium Flagship Shopper,41,Male,87515,207862,Oppo,1.0,54.8,61.6,47.8,67.7,57.4,53.1,52.4,Flagship
CUST-820C88D7,Karnali Province,Mugu,1,Mainstream Mid-Range Shopper,37,Male,24456,79980,Xiaomi,0.75,53.3,53.3,50.9,51.3,55.1,38.9,74.1,Mid
CUST-82147A2E,Bagmati Province,Chitwan,2,Premium Flagship Shopper,47,Male,82107,185336,Xiaomi,0.25,47.2,53.9,65.5,39.9,44.0,44.0,78.8,Flagship
CUST-821C8C0D,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,43,Female,32066,54635,Infinix,1.0,53.2,50.1,89.6,48.8,65.8,60.7,61.3,Mid
CUST-821F738B,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,40,Male,44700,49700,Oppo,0.75,54.4,48.1,67.0,63.7,44.2,47.7,69.9,Mid
CUST-822D9775,Sudurpashchim Province,Baitadi,1,Mainstream Mid-Range Shopper,55,Male,27030,49377,Tecno,0.67,52.3,43.9,51.3,62.8,60.3,42.0,51.3,Mid
CUST-82363C3A,Madhesh Province,Parsa,2,Premium Flagship Shopper,43,Female,84671,189618,Realme,0.33,54.6,46.4,65.7,52.1,61.4,37.9,78.4,Flagship
CUST-82478AD7,Bagmati Province,Bhaktapur,1,Mainstream Mid-Range Shopper,39,Male,31974,63046,Xiaomi,1.0,54.5,55.6,83.2,51.5,44.6,48.1,72.4,Mid
CUST-8256D31C,Sudurpashchim Province,Darchula,2,Premium Flagship Shopper,38,Female,71713,202963,Huawei,1.0,46.1,62.0,44.5,66.1,74.4,55.7,50.1,Flagship
CUST-825FB8DA,Koshi Province,Sunsari,1,Mainstream Mid-Range Shopper,40,Female,30560,77653,Honor,1.0,57.7,48.3,49.6,71.3,39.5,53.2,46.9,Mid
CUST-826127F2,Lumbini Province,Parasi,2,Premium Flagship Shopper,49,Female,119907,187848,Xiaomi,0.67,53.3,42.8,59.7,68.8,53.4,65.5,53.2,Flagship
CUST-826C1B11,Madhesh Province,Bara,2,Premium Flagship Shopper,46,Male,105745,158614,Apple,0.33,54.4,59.8,54.9,47.1,63.5,79.8,45.6,Flagship
CUST-8299C5E2,Lumbini Province,Dang,1,Mainstream Mid-Range Shopper,57,Female,25635,49824,Tecno,0.75,44.0,50.2,51.2,61.6,50.7,46.8,48.7,Mid
CUST-82A9E9ED,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,55,Female,21033,70242,Motorola,1.0,49.8,44.5,51.1,45.6,49.7,53.1,69.6,Mid
CUST-82AC3881,Lumbini Province,Kapilvastu,1,Mainstream Mid-Range Shopper,37,Male,42727,70858,Nokia,1.0,48.1,46.2,52.5,59.3,74.6,52.4,55.1,Mid
CUST-82B3E271,Madhesh Province,Parsa,2,Premium Flagship Shopper,37,Male,96227,217333,Xiaomi,1.0,47.9,57.7,67.1,59.0,57.2,49.7,84.7,Flagship
CUST-82B5D026,Madhesh Province,Dhanusha,3,Budget Buyer,58,Male,17725,31889,Realme,1.0,43.1,44.6,57.7,59.8,82.3,60.9,58.8,Budget
CUST-82B6A176,Koshi Province,Khotang,1,Mainstream Mid-Range Shopper,32,Male,33072,75396,Infinix,1.0,48.3,47.3,80.3,29.2,35.1,50.4,64.5,Mid
CUST-82B92A48,Bagmati Province,Kathmandu,2,Premium Flagship Shopper,46,Female,88168,198738,Samsung,0.67,34.4,52.5,61.5,52.6,53.9,55.0,68.3,Flagship
CUST-82DEF75E,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,45,Male,37222,53183,Vivo,0.75,61.7,48.3,46.2,64.9,71.4,59.9,50.9,Mid
CUST-82E1E0A5,Gandaki Province,Kaski,2,Premium Flagship Shopper,59,Male,81473,154729,Realme,0.67,48.6,53.8,82.5,27.4,43.5,61.3,64.3,Flagship
CUST-82E9240D,Madhesh Province,Bara,1,Mainstream Mid-Range Shopper,41,Male,37919,78285,Samsung,1.0,38.7,50.5,55.6,62.9,77.7,64.1,53.1,Mid
CUST-82FB1CF2,Madhesh Province,Sarlahi,1,Mainstream Mid-Range Shopper,44,Male,44634,76852,Nokia,1.0,45.1,54.7,91.2,54.9,51.5,52.1,56.7,Mid
CUST-82FDE5D0,Madhesh Province,Parsa,2,Premium Flagship Shopper,43,Male,107368,135229,Vivo,0.8,51.8,61.9,67.6,51.5,51.9,44.5,57.9,Flagship
CUST-831933E4,Lumbini Province,Kapilvastu,1,Mainstream Mid-Range Shopper,43,Female,43539,79492,Xiaomi,0.33,59.8,41.5,47.4,68.7,59.5,32.7,57.7,Mid
CUST-8327122F,Karnali Province,Dailekh,0,Hardcore Gamer (Flagship),64,Female,26966,77823,Samsung,0.5,85.3,59.0,49.5,73.2,79.5,56.8,54.6,Flagship
CUST-83303FC5,Lumbini Province,Dang,3,Budget Buyer,75,Female,12331,28685,Xiaomi,0.4,51.1,50.0,46.3,70.5,47.0,53.3,54.1,Budget
CUST-8336704F,Bagmati Province,Rasuwa,1,Mainstream Mid-Range Shopper,65,Female,29952,53572,Vivo,0.0,48.1,57.5,63.8,58.9,66.0,65.2,45.6,Mid
CUST-83381883,Lumbini Province,Bardiya,3,Budget Buyer,67,Male,14947,28252,Xiaomi,0.8,48.7,84.0,57.1,43.6,46.7,59.7,50.2,Budget
CUST-83391D2D,Lumbini Province,Arghakhanchi,3,Budget Buyer,44,Male,10364,20067,Realme,1.0,53.9,50.9,67.1,67.9,59.6,56.9,46.9,Budget
CUST-833CEDFE,Gandaki Province,Syangja,1,Mainstream Mid-Range Shopper,38,Female,44090,58952,Apple,1.0,40.0,56.5,53.7,63.9,63.1,75.1,47.8,Mid
CUST-83434C0D,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,33,Male,37919,68224,Oneplus,0.25,53.0,48.1,77.8,55.4,53.5,49.2,52.6,Mid
CUST-834A9479,Koshi Province,Sankhuwasabha,0,Hardcore Gamer (Flagship),61,Female,36124,81189,Samsung,0.75,86.3,50.4,49.4,76.1,69.2,59.0,34.2,Flagship
CUST-834D264C,Madhesh Province,Parsa,2,Premium Flagship Shopper,42,Male,98629,185639,Realme,1.0,49.6,48.7,50.2,47.0,67.8,50.3,54.8,Flagship
CUST-835325B6,Lumbini Province,Rupandehi,2,Premium Flagship Shopper,36,Female,116647,198109,Samsung,0.33,53.2,47.2,49.9,64.6,53.5,42.1,49.4,Flagship
CUST-8363C53C,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,38,Male,28392,80391,Nokia,0.5,46.7,43.5,77.7,48.4,55.6,41.4,58.0,Mid
CUST-836585BF,Lumbini Province,Parasi,1,Mainstream Mid-Range Shopper,36,Male,44175,59179,Motorola,1.0,51.0,41.6,64.9,54.0,41.0,63.1,82.3,Mid
CUST-836D2B39,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,29,Female,28337,71654,Honor,0.4,43.1,58.4,45.5,67.7,60.9,57.1,44.9,Mid
CUST-837DAF41,Koshi Province,Morang,1,Mainstream Mid-Range Shopper,55,Male,23372,80752,Oppo,0.25,56.7,58.0,55.3,68.2,40.4,59.6,37.4,Mid
CUST-838240E7,Gandaki Province,Kaski,2,Premium Flagship Shopper,41,Male,111416,186839,Xiaomi,1.0,59.0,51.4,49.7,72.3,56.5,64.2,43.9,Flagship
CUST-8388B2F0,Bagmati Province,Bhaktapur,3,Budget Buyer,46,Female,15958,20958,Xiaomi,0.25,61.3,44.7,61.9,54.1,42.1,44.4,76.6,Budget
CUST-83A4E020,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,57,Female,26123,45253,Oppo,0.5,48.2,94.1,53.6,41.2,47.7,70.5,55.9,Mid
CUST-83A71BFA,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,40,Female,82766,149169,Vivo,1.0,55.3,52.1,48.5,56.1,60.3,55.3,60.4,Flagship
